,x,A,P,rho,u,y,PPo,TTo,T
517,20.147399063749933,1.1069234013246676,2333844.5811908883,65.60895270285945,264.43924876561,0.0555732870350486,23.338445811908883,0.8223870227630211,258.78052445283987
518,20.286524244374935,1.1076714488010824,2330140.667119636,65.51154594251322,264.65358379295816,0.05579411588656036,23.30140667119636,0.822215714641598,258.72661892627167
519,20.425649424999936,1.1084189048417599,2326455.1158714993,65.4146178827731,264.8670019404057,0.05601375687341126,23.264551158714994,0.8220450580036718,258.6729184020154
520,20.564774605624937,1.1091657749907453,2322787.7267023623,65.31816329705417,265.0795132580296,0.05623222390828142,23.227877267023622,0.8218750459497204,258.6194207089985
521,20.703899786249938,1.1099120652511298,2319138.2998077283,65.22217698241137,265.2911277684847,0.05644953080466508,23.191382998077284,0.8217056715800485,258.56612367609387
522,20.84302496687494,1.1106577820757806,2315506.636344836,65.12665376013538,265.5018554655802,0.056665691276405195,23.155066363448363,0.8215369279962027,258.51302513256513
523,20.98215014749994,1.1114029323580663,2311892.538450614,65.03158847623942,265.7117063131063,0.05688071893748803,23.11892538450614,0.8213688083022067,258.4601229084554
524,21.12127532812494,1.1121475234225875,2308295.8092599525,64.93697600195311,265.92069024361746,0.057094627301782275,23.082958092599526,0.8212013056058092,258.40741483498
525,21.260400508749942,1.1128915630159035,2304716.2529236227,64.8428112342085,266.12881715724563,0.05730742978281167,23.04716252923623,0.8210344130197246,258.35489874491674
526,21.399525689374943,1.1136350592972613,2301153.6746261725,64.74908909612404,266.33609692049913,0.057519139693487764,23.011536746261726,0.8208681236628688,258.30257247299494
527,21.538650869999945,1.1143780208293226,2297607.880603449,64.65580453747923,266.5425393650853,0.05772977024587067,22.97607880603449,0.8207024306615845,258.25043385628084
528,21.677776050624946,1.1151204565688937,2294078.6781596667,64.56295253517693,266.748154286746,0.05793933455094702,22.940786781596668,0.8205373271508543,258.1984807345593
529,21.816901231249947,1.115862375857652,2290565.875685057,64.4705280937212,266.9529514440606,0.05814784561833353,22.90565875685057,0.8203728062755279,258.1467109507204
530,21.956026411874948,1.1166037884128748,2287069.282672253,64.3785262456612,267.156940557314,0.05835531635608493,22.87069282672253,0.820208861191514,258.09512235113374
531,22.09515159249995,1.117344704318168,2283588.709733129,64.28694205204737,267.36013130733403,0.05856175957042642,22.83588709733129,0.8200454850669807,258.04371278602684
532,22.23427677312495,1.1180851340141926,2280123.96861533,64.19577060287924,267.5625333343406,0.05876718796550828,22.8012396861533,0.8198826710835477,257.99248010985997
533,22.37340195374995,1.118825088289395,2276674.8722185497,64.1050070175464,267.76415623680793,0.05897161414316621,22.766748722185497,0.8197204124374733,257.94142218169975
534,22.512527134374952,1.119564578270734,2273241.2346105627,64.01464644526322,267.9650095703329,0.0591750506026717,22.732412346105626,0.8195587023408263,257.8905368655878
535,22.651652314999954,1.120303615414408,2269822.8710432025,63.92468406550153,268.16510284650286,0.05937750974049061,22.698228710432026,0.819397534022664,257.8398220309117
536,22.790777495624955,1.1210422114965855,2266419.5979681085,63.83511508841741,268.36444553177586,0.059579003850030454,22.664195979681086,0.8192369007301967,257.789275552771
537,22.929902676249956,1.121780378604131,2263031.2330522337,63.7459347552717,268.56304704636443,0.059779545121397715,22.630312330522337,0.8190767957299449,257.73889531234175
538,23.069027856874957,1.122518129125334,2259657.595193243,63.65713833884756,268.7609167631266,0.05997914564114726,22.596575951932433,0.8189172123088925,257.6886791972392
539,23.208153037499958,1.1232554757406383,2256298.5045343293,63.568721143852095,268.9580640064858,0.060177817392059296,22.562985045343293,0.8187581437756175,257.6386251018736
540,23.34727821812496,1.123992431413368,2252953.782481637,63.48067850738718,269.1544980511904,0.0603755722527437,22.52953782481637,0.8185995834615425,257.5887309278436
541,23.48640339874996,1.124729009380457,2249623.251714313,63.39300579922553,269.350228121506,0.06057242199768187,22.49623251714313,0.8184415247218447,257.5389945842229
542,23.62552857937496,1.1254652231431768,2246306.736204199,63.305698422341656,269.54526338984067,0.060768378296676806,22.46306736204199,0.8182839609368177,257.4894139879884
543,23.764653759999963,1.1262010864578649,2243004.061227918,63.21875181324052,269.7396129758005,0.060963452714744015,22.430040612279182,0.818126885512878,257.43998706433734
544,23.903778940624964,1.1269366133266525,2239715.05338186,63.13216144236452,269.9332859450875,0.06115765671182838,22.397150533818596,0.8179702918837111,257.39071174704736
545,24.042904121249965,1.127671817988193,2236439.5405965215,63.04592281448189,270.12629130841896,0.06135100164254992,22.364395405965215,0.8178141735113909,257.34158597882936
546,24.182029301874966,1.1284067149083903,2233177.3521506195,62.96003146907021,270.3186380204646,0.06154349875593168,22.331773521506197,0.8176585238874777,257.29260771167264
547,24.321154482499967,1.1291413187711261,2229928.318685192,62.87448298069836,270.510334978775,0.06173515919515349,22.299283186851923,0.8175033365341366,257.2437749071968
548,24.460279663124968,1.129875644468989,2226692.272216119,62.78927295936805,270.7013910228104,0.06192599399735965,22.266922722161187,0.8173486050051625,257.1950855369745
549,24.59940484374997,1.1306097070940022,2223469.0461543486,62.70439705105696,270.891814932493,0.0621160140930177,22.234690461543487,0.817194322887389,257.1465375829747
550,24.73853002437497,1.1313435219283519,2220258.475306777,62.619850937753554,271.0816154279181,0.06230523030640367,22.202584753067768,0.8170404838011637,257.09812903771217
551,24.87765520499997,1.132077104435115,2217060.395902421,62.535630338156814,271.2708011675565,0.06249365335459345,22.17060395902421,0.8168870814020431,257.04985790478094
552,25.016780385624973,1.1328104702489876,2213874.645599486,62.451731007873576,271.45938074758567,0.06268129384756249,22.13874645599486,0.816734109381568,257.001722199098
